date,route_id,origin,destination,cargo_type,vessel_type,freight_rate_usd_mt,distance_nm,data_source,is_synthetic
2020-09-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.18,4800,DEMO_DATA,True
2020-09-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.05,4800,DEMO_DATA,True
2020-09-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.06,4800,DEMO_DATA,True
2020-09-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.24,4800,DEMO_DATA,True
2020-09-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.26,4800,DEMO_DATA,True
2020-09-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.2,4800,DEMO_DATA,True
2020-09-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.99,4800,DEMO_DATA,True
2020-09-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.9,4800,DEMO_DATA,True
2020-09-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.86,4800,DEMO_DATA,True
2020-09-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.98,4800,DEMO_DATA,True
2020-09-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.97,4800,DEMO_DATA,True
2020-09-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.77,4800,DEMO_DATA,True
2020-09-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.12,4800,DEMO_DATA,True
2020-09-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.18,4800,DEMO_DATA,True
2020-09-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.26,4800,DEMO_DATA,True
2020-09-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.21,4800,DEMO_DATA,True
2020-09-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.1,4800,DEMO_DATA,True
2020-10-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.22,4800,DEMO_DATA,True
2020-10-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.15,4800,DEMO_DATA,True
2020-10-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.04,4800,DEMO_DATA,True
2020-10-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.03,4800,DEMO_DATA,True
2020-10-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.2,4800,DEMO_DATA,True
2020-10-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.26,4800,DEMO_DATA,True
2020-10-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.22,4800,DEMO_DATA,True
2020-10-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.13,4800,DEMO_DATA,True
2020-10-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.81,4800,DEMO_DATA,True
2020-10-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.62,4800,DEMO_DATA,True
2020-10-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.58,4800,DEMO_DATA,True
2020-10-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.73,4800,DEMO_DATA,True
2020-10-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.73,4800,DEMO_DATA,True
2020-10-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.72,4800,DEMO_DATA,True
2020-10-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.8,4800,DEMO_DATA,True
2020-10-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.85,4800,DEMO_DATA,True
2020-10-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.78,4800,DEMO_DATA,True
2020-10-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.06,4800,DEMO_DATA,True
2020-10-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.22,4800,DEMO_DATA,True
2020-10-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.2,4800,DEMO_DATA,True
2020-10-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.31,4800,DEMO_DATA,True
2020-10-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.42,4800,DEMO_DATA,True
2020-10-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.27,4800,DEMO_DATA,True
2020-10-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.96,4800,DEMO_DATA,True
2020-10-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.93,4800,DEMO_DATA,True
2020-10-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.03,4800,DEMO_DATA,True
2020-10-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.08,4800,DEMO_DATA,True
2020-10-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.96,4800,DEMO_DATA,True
2020-10-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.96,4800,DEMO_DATA,True
2020-10-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.03,4800,DEMO_DATA,True
2020-10-31,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.79,4800,DEMO_DATA,True
2020-11-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.77,4800,DEMO_DATA,True
2020-11-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.97,4800,DEMO_DATA,True
2020-11-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.91,4800,DEMO_DATA,True
2020-11-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.99,4800,DEMO_DATA,True
2020-11-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.19,4800,DEMO_DATA,True
2020-11-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.27,4800,DEMO_DATA,True
2020-11-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.95,4800,DEMO_DATA,True
2020-11-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.86,4800,DEMO_DATA,True
2020-11-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.42,4800,DEMO_DATA,True
2020-11-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.56,4800,DEMO_DATA,True
2020-11-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.65,4800,DEMO_DATA,True
2020-11-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.3,4800,DEMO_DATA,True
2020-11-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.5,4800,DEMO_DATA,True
2020-11-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.54,4800,DEMO_DATA,True
2020-11-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.81,4800,DEMO_DATA,True
2020-11-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.86,4800,DEMO_DATA,True
2020-11-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.11,4800,DEMO_DATA,True
2020-11-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.05,4800,DEMO_DATA,True
2020-11-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.35,4800,DEMO_DATA,True
2020-11-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.56,4800,DEMO_DATA,True
2020-11-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.27,4800,DEMO_DATA,True
2020-11-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.49,4800,DEMO_DATA,True
2020-11-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.53,4800,DEMO_DATA,True
2020-11-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.56,4800,DEMO_DATA,True
2020-11-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.64,4800,DEMO_DATA,True
2020-11-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.93,4800,DEMO_DATA,True
2020-11-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.74,4800,DEMO_DATA,True
2020-11-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.23,4800,DEMO_DATA,True
2020-11-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.09,4800,DEMO_DATA,True
2020-11-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.38,4800,DEMO_DATA,True
2020-12-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.4,4800,DEMO_DATA,True
2020-12-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.48,4800,DEMO_DATA,True
2020-12-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.58,4800,DEMO_DATA,True
2020-12-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.52,4800,DEMO_DATA,True
2020-12-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.36,4800,DEMO_DATA,True
2020-12-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.25,4800,DEMO_DATA,True
2020-12-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.41,4800,DEMO_DATA,True
2020-12-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.51,4800,DEMO_DATA,True
2020-12-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.34,4800,DEMO_DATA,True
2020-12-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.03,4800,DEMO_DATA,True
2020-12-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.03,4800,DEMO_DATA,True
2020-12-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.0,4800,DEMO_DATA,True
2020-12-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.0,4800,DEMO_DATA,True
2020-12-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.18,4800,DEMO_DATA,True
2020-12-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.08,4800,DEMO_DATA,True
2020-12-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.06,4800,DEMO_DATA,True
2020-12-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.96,4800,DEMO_DATA,True
2020-12-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.62,4800,DEMO_DATA,True
2020-12-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.54,4800,DEMO_DATA,True
2020-12-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.59,4800,DEMO_DATA,True
2020-12-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.68,4800,DEMO_DATA,True
2020-12-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.66,4800,DEMO_DATA,True
2020-12-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.65,4800,DEMO_DATA,True
2020-12-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.55,4800,DEMO_DATA,True
2020-12-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.39,4800,DEMO_DATA,True
2020-12-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.18,4800,DEMO_DATA,True
2020-12-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.34,4800,DEMO_DATA,True
2020-12-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.4,4800,DEMO_DATA,True
2020-12-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.29,4800,DEMO_DATA,True
2020-12-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.07,4800,DEMO_DATA,True
2020-12-31,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.98,4800,DEMO_DATA,True
2021-01-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.28,4800,DEMO_DATA,True
2021-01-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.99,4800,DEMO_DATA,True
2021-01-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.03,4800,DEMO_DATA,True
2021-01-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.59,4800,DEMO_DATA,True
2021-01-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.01,4800,DEMO_DATA,True
2021-01-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.04,4800,DEMO_DATA,True
2021-01-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.13,4800,DEMO_DATA,True
2021-01-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.0,4800,DEMO_DATA,True
2021-01-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.53,4800,DEMO_DATA,True
2021-01-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.72,4800,DEMO_DATA,True
2021-01-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.04,4800,DEMO_DATA,True
2021-01-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.02,4800,DEMO_DATA,True
2021-01-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.99,4800,DEMO_DATA,True
2021-01-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.97,4800,DEMO_DATA,True
2021-01-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.03,4800,DEMO_DATA,True
2021-01-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.93,4800,DEMO_DATA,True
2021-01-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.97,4800,DEMO_DATA,True
2021-01-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.17,4800,DEMO_DATA,True
2021-01-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.11,4800,DEMO_DATA,True
2021-01-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.84,4800,DEMO_DATA,True
2021-01-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.08,4800,DEMO_DATA,True
2021-01-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.3,4800,DEMO_DATA,True
2021-01-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.0,4800,DEMO_DATA,True
2021-01-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.01,4800,DEMO_DATA,True
2021-01-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.24,4800,DEMO_DATA,True
2021-01-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.1,4800,DEMO_DATA,True
2021-01-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.11,4800,DEMO_DATA,True
2021-01-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.06,4800,DEMO_DATA,True
2021-01-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.25,4800,DEMO_DATA,True
2021-01-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.81,4800,DEMO_DATA,True
2021-01-31,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.86,4800,DEMO_DATA,True
2021-02-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.15,4800,DEMO_DATA,True
2021-02-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.12,4800,DEMO_DATA,True
2021-02-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.07,4800,DEMO_DATA,True
2021-02-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.96,4800,DEMO_DATA,True
2021-02-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.91,4800,DEMO_DATA,True
2021-02-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.5,4800,DEMO_DATA,True
2021-02-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.25,4800,DEMO_DATA,True
2021-02-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.58,4800,DEMO_DATA,True
2021-02-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.66,4800,DEMO_DATA,True
2021-02-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.48,4800,DEMO_DATA,True
2021-02-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.54,4800,DEMO_DATA,True
2021-02-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.56,4800,DEMO_DATA,True
2021-02-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.48,4800,DEMO_DATA,True
2021-02-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.42,4800,DEMO_DATA,True
2021-02-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.79,4800,DEMO_DATA,True
2021-02-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.64,4800,DEMO_DATA,True
2021-02-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.64,4800,DEMO_DATA,True
2021-02-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.79,4800,DEMO_DATA,True
2021-02-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.64,4800,DEMO_DATA,True
2021-02-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.51,4800,DEMO_DATA,True
2021-02-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.99,4800,DEMO_DATA,True
2021-02-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.49,4800,DEMO_DATA,True
2021-02-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.12,4800,DEMO_DATA,True
2021-02-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.19,4800,DEMO_DATA,True
2021-02-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.25,4800,DEMO_DATA,True
2021-02-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.31,4800,DEMO_DATA,True
2021-02-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.0,4800,DEMO_DATA,True
2021-02-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.12,4800,DEMO_DATA,True
2021-03-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.62,4800,DEMO_DATA,True
2021-03-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.66,4800,DEMO_DATA,True
2021-03-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.95,4800,DEMO_DATA,True
2021-03-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.78,4800,DEMO_DATA,True
2021-03-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.97,4800,DEMO_DATA,True
2021-03-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.87,4800,DEMO_DATA,True
2021-03-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,10.86,4800,DEMO_DATA,True
2021-03-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.25,4800,DEMO_DATA,True
2021-03-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.44,4800,DEMO_DATA,True
2021-03-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.48,4800,DEMO_DATA,True
2021-03-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.62,4800,DEMO_DATA,True
2021-03-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.32,4800,DEMO_DATA,True
2021-03-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.94,4800,DEMO_DATA,True
2021-03-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.75,4800,DEMO_DATA,True
2021-03-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.69,4800,DEMO_DATA,True
2021-03-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.01,4800,DEMO_DATA,True
2021-03-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.68,4800,DEMO_DATA,True
2021-03-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.7,4800,DEMO_DATA,True
2021-03-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.73,4800,DEMO_DATA,True
2021-03-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.84,4800,DEMO_DATA,True
2021-03-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.92,4800,DEMO_DATA,True
2021-03-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.16,4800,DEMO_DATA,True
2021-03-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.29,4800,DEMO_DATA,True
2021-03-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.31,4800,DEMO_DATA,True
2021-03-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.3,4800,DEMO_DATA,True
2021-03-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.27,4800,DEMO_DATA,True
2021-03-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.03,4800,DEMO_DATA,True
2021-03-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.41,4800,DEMO_DATA,True
2021-03-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.73,4800,DEMO_DATA,True
2021-03-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.67,4800,DEMO_DATA,True
2021-03-31,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,12.3,4800,DEMO_DATA,True
2021-04-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.8,4800,DEMO_DATA,True
2021-04-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.75,4800,DEMO_DATA,True
2021-04-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,11.38,4800,DEMO_DATA,True
2021-04-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.03,4800,DEMO_DATA,True
2021-04-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.25,4800,DEMO_DATA,True
2021-04-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.84,4800,DEMO_DATA,True
2021-04-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.69,4800,DEMO_DATA,True
2021-04-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.56,4800,DEMO_DATA,True
2021-04-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.68,4800,DEMO_DATA,True
2021-04-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.34,4800,DEMO_DATA,True
2021-04-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.44,4800,DEMO_DATA,True
2021-04-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.74,4800,DEMO_DATA,True
2021-04-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.35,4800,DEMO_DATA,True
2021-04-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.45,4800,DEMO_DATA,True
2021-04-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.4,4800,DEMO_DATA,True
2021-04-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.63,4800,DEMO_DATA,True
2021-04-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.27,4800,DEMO_DATA,True
2021-04-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.4,4800,DEMO_DATA,True
2021-04-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.43,4800,DEMO_DATA,True
2021-04-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.49,4800,DEMO_DATA,True
2021-04-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.81,4800,DEMO_DATA,True
2021-04-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.83,4800,DEMO_DATA,True
2021-04-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.74,4800,DEMO_DATA,True
2021-04-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.72,4800,DEMO_DATA,True
2021-04-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.34,4800,DEMO_DATA,True
2021-04-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.71,4800,DEMO_DATA,True
2021-04-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.91,4800,DEMO_DATA,True
2021-04-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.85,4800,DEMO_DATA,True
2021-04-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.88,4800,DEMO_DATA,True
2021-04-30,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.74,4800,DEMO_DATA,True
2021-05-01,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.53,4800,DEMO_DATA,True
2021-05-02,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.5,4800,DEMO_DATA,True
2021-05-03,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.64,4800,DEMO_DATA,True
2021-05-04,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.85,4800,DEMO_DATA,True
2021-05-05,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.81,4800,DEMO_DATA,True
2021-05-06,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.73,4800,DEMO_DATA,True
2021-05-07,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.89,4800,DEMO_DATA,True
2021-05-08,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.53,4800,DEMO_DATA,True
2021-05-09,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.5,4800,DEMO_DATA,True
2021-05-10,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.72,4800,DEMO_DATA,True
2021-05-11,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.67,4800,DEMO_DATA,True
2021-05-12,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.7,4800,DEMO_DATA,True
2021-05-13,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.61,4800,DEMO_DATA,True
2021-05-14,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.69,4800,DEMO_DATA,True
2021-05-15,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.43,4800,DEMO_DATA,True
2021-05-16,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.23,4800,DEMO_DATA,True
2021-05-17,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.39,4800,DEMO_DATA,True
2021-05-18,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.33,4800,DEMO_DATA,True
2021-05-19,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.24,4800,DEMO_DATA,True
2021-05-20,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.07,4800,DEMO_DATA,True
2021-05-21,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.18,4800,DEMO_DATA,True
2021-05-22,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.66,4800,DEMO_DATA,True
2021-05-23,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.75,4800,DEMO_DATA,True
2021-05-24,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.18,4800,DEMO_DATA,True
2021-05-25,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.0,4800,DEMO_DATA,True
2021-05-26,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.1,4800,DEMO_DATA,True
2021-05-27,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,14.16,4800,DEMO_DATA,True
2021-05-28,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.75,4800,DEMO_DATA,True
2021-05-29,AU_COAL_PARADIP,Australia,paradip,coal,Capesize,13.3,4800,DEMO_DATA,True
