date,port_id,avg_waiting_time_hrs,congestion_level,berths_occupied_pct,vessels_at_anchor,data_source,is_synthetic
2021-02-06,paradip,25.0,medium,60.0,3,DEMO_DATA,True
2021-02-07,paradip,32.3,medium,65.9,4,DEMO_DATA,True
2021-02-08,paradip,34.5,medium,67.6,4,DEMO_DATA,True
2021-02-09,paradip,41.5,medium,73.2,5,DEMO_DATA,True
2021-02-10,paradip,31.9,medium,65.5,3,DEMO_DATA,True
2021-02-11,paradip,19.8,low,55.8,2,DEMO_DATA,True
2021-02-12,paradip,22.6,low,58.1,2,DEMO_DATA,True
2021-02-13,paradip,25.0,medium,60.0,3,DEMO_DATA,True
2021-02-14,paradip,21.3,low,57.1,2,DEMO_DATA,True
2021-02-15,paradip,26.0,medium,60.8,3,DEMO_DATA,True
2021-02-16,paradip,30.7,medium,64.6,3,DEMO_DATA,True
2021-02-17,paradip,25.7,medium,60.6,3,DEMO_DATA,True
2021-02-18,paradip,21.2,low,57.0,2,DEMO_DATA,True
2021-02-19,paradip,27.5,medium,62.0,3,DEMO_DATA,True
2021-02-20,paradip,29.2,medium,63.3,3,DEMO_DATA,True
2021-02-21,paradip,37.2,medium,69.8,4,DEMO_DATA,True
2021-02-22,paradip,52.1,high,81.7,6,DEMO_DATA,True
2021-02-23,paradip,53.0,high,82.4,6,DEMO_DATA,True
2021-02-24,paradip,44.6,medium,75.7,5,DEMO_DATA,True
2021-02-25,paradip,21.7,low,57.4,2,DEMO_DATA,True
2021-02-26,paradip,19.4,low,55.5,2,DEMO_DATA,True
2021-02-27,paradip,15.3,low,52.2,1,DEMO_DATA,True
2021-02-28,paradip,19.6,low,55.7,2,DEMO_DATA,True
2021-03-01,paradip,26.8,medium,61.4,3,DEMO_DATA,True
2021-03-02,paradip,20.6,low,56.4,2,DEMO_DATA,True
2021-03-03,paradip,22.5,low,58.0,2,DEMO_DATA,True
2021-03-04,paradip,32.2,medium,65.7,4,DEMO_DATA,True
2021-03-05,paradip,47.3,medium,77.8,5,DEMO_DATA,True
2021-03-06,paradip,31.4,medium,65.1,3,DEMO_DATA,True
2021-03-07,paradip,39.5,medium,71.6,4,DEMO_DATA,True
2021-03-08,paradip,45.7,medium,76.6,5,DEMO_DATA,True
2021-03-09,paradip,52.9,high,82.3,6,DEMO_DATA,True
2021-03-10,paradip,46.8,medium,77.4,5,DEMO_DATA,True
2021-03-11,paradip,36.9,medium,69.5,4,DEMO_DATA,True
2021-03-12,paradip,43.7,medium,74.9,5,DEMO_DATA,True
2021-03-13,paradip,33.5,medium,66.8,4,DEMO_DATA,True
2021-03-14,paradip,31.8,medium,65.4,3,DEMO_DATA,True
2021-03-15,paradip,41.5,medium,73.2,5,DEMO_DATA,True
2021-03-16,paradip,33.1,medium,66.5,4,DEMO_DATA,True
2021-03-17,paradip,37.1,medium,69.7,4,DEMO_DATA,True
2021-03-18,paradip,43.7,medium,75.0,5,DEMO_DATA,True
2021-03-19,paradip,48.8,high,79.0,6,DEMO_DATA,True
2021-03-20,paradip,58.4,high,86.7,7,DEMO_DATA,True
2021-03-21,paradip,69.2,high,95.0,8,DEMO_DATA,True
2021-03-22,paradip,65.3,high,92.3,8,DEMO_DATA,True
2021-03-23,paradip,55.9,high,84.7,6,DEMO_DATA,True
2021-03-24,paradip,62.3,high,89.8,7,DEMO_DATA,True
2021-03-25,paradip,40.7,medium,72.5,5,DEMO_DATA,True
2021-03-26,paradip,26.8,medium,61.5,3,DEMO_DATA,True
2021-03-27,paradip,28.4,medium,62.7,3,DEMO_DATA,True
2021-03-28,paradip,25.7,medium,60.6,3,DEMO_DATA,True
2021-03-29,paradip,23.9,low,59.1,2,DEMO_DATA,True
2021-03-30,paradip,22.5,low,58.0,2,DEMO_DATA,True
2021-03-31,paradip,22.7,low,58.1,2,DEMO_DATA,True
2021-04-01,paradip,24.0,medium,59.2,3,DEMO_DATA,True
2021-04-02,paradip,20.2,low,56.2,2,DEMO_DATA,True
2021-04-03,paradip,28.1,medium,62.4,3,DEMO_DATA,True
2021-04-04,paradip,31.1,medium,64.9,3,DEMO_DATA,True
2021-04-05,paradip,29.2,medium,63.4,3,DEMO_DATA,True
2021-04-06,paradip,26.5,medium,61.2,3,DEMO_DATA,True
2021-04-07,paradip,29.0,medium,63.2,3,DEMO_DATA,True
2021-04-08,paradip,39.4,medium,71.5,4,DEMO_DATA,True
2021-04-09,paradip,30.7,medium,64.5,3,DEMO_DATA,True
2021-04-10,paradip,27.3,medium,61.8,3,DEMO_DATA,True
2021-04-11,paradip,33.6,medium,66.9,4,DEMO_DATA,True
2021-04-12,paradip,41.7,medium,73.3,5,DEMO_DATA,True
2021-04-13,paradip,24.3,medium,59.4,3,DEMO_DATA,True
2021-04-14,paradip,18.2,low,54.6,2,DEMO_DATA,True
2021-04-15,paradip,19.1,low,55.2,2,DEMO_DATA,True
2021-04-16,paradip,23.3,low,58.7,2,DEMO_DATA,True
2021-04-17,paradip,24.4,medium,59.5,3,DEMO_DATA,True
2021-04-18,paradip,29.5,medium,63.6,3,DEMO_DATA,True
2021-04-19,paradip,17.6,low,54.1,2,DEMO_DATA,True
2021-04-20,paradip,15.3,low,52.3,1,DEMO_DATA,True
2021-04-21,paradip,15.3,low,52.3,1,DEMO_DATA,True
2021-04-22,paradip,15.3,low,52.2,1,DEMO_DATA,True
2021-04-23,paradip,15.3,low,52.3,1,DEMO_DATA,True
2021-04-24,paradip,13.6,low,50.9,1,DEMO_DATA,True
2021-04-25,paradip,19.1,low,55.3,2,DEMO_DATA,True
2021-04-26,paradip,19.9,low,55.9,2,DEMO_DATA,True
2021-04-27,paradip,18.9,low,55.1,2,DEMO_DATA,True
2021-04-28,paradip,25.7,medium,60.5,3,DEMO_DATA,True
2021-04-29,paradip,20.6,low,56.5,2,DEMO_DATA,True
2021-04-30,paradip,17.9,low,54.3,2,DEMO_DATA,True
2021-05-01,paradip,16.5,low,53.2,2,DEMO_DATA,True
2021-05-02,paradip,19.5,low,55.6,2,DEMO_DATA,True
2021-05-03,paradip,24.6,medium,59.7,3,DEMO_DATA,True
2021-05-04,paradip,15.4,low,52.3,1,DEMO_DATA,True
2021-05-05,paradip,21.3,low,57.0,2,DEMO_DATA,True
2021-05-06,paradip,18.3,low,54.7,2,DEMO_DATA,True
2021-05-07,paradip,21.2,low,57.0,2,DEMO_DATA,True
2021-05-08,paradip,20.6,low,56.5,2,DEMO_DATA,True
2021-05-09,paradip,29.1,medium,63.3,3,DEMO_DATA,True
2021-05-10,paradip,31.7,medium,65.3,3,DEMO_DATA,True
2021-05-11,paradip,43.5,medium,74.8,5,DEMO_DATA,True
2021-05-12,paradip,46.3,medium,77.1,5,DEMO_DATA,True
2021-05-13,paradip,45.1,medium,76.1,5,DEMO_DATA,True
2021-05-14,paradip,38.9,medium,71.1,4,DEMO_DATA,True
2021-05-15,paradip,31.9,medium,65.5,3,DEMO_DATA,True
2021-05-16,paradip,26.2,medium,61.0,3,DEMO_DATA,True
2021-05-17,paradip,32.2,medium,65.8,4,DEMO_DATA,True
2021-05-18,paradip,37.0,medium,69.6,4,DEMO_DATA,True
2021-05-19,paradip,40.9,medium,72.7,5,DEMO_DATA,True
2021-05-20,paradip,62.1,high,89.7,7,DEMO_DATA,True
2021-05-21,paradip,50.6,high,80.5,6,DEMO_DATA,True
2021-05-22,paradip,62.4,high,89.9,7,DEMO_DATA,True
2021-05-23,paradip,67.9,high,94.3,8,DEMO_DATA,True
2021-05-24,paradip,71.9,high,95.0,8,DEMO_DATA,True
2021-05-25,paradip,49.0,high,79.2,6,DEMO_DATA,True
2021-05-26,paradip,42.7,medium,74.2,5,DEMO_DATA,True
2021-05-27,paradip,45.9,medium,76.8,5,DEMO_DATA,True
2021-05-28,paradip,52.1,high,81.7,6,DEMO_DATA,True
2021-05-29,paradip,43.3,medium,74.6,5,DEMO_DATA,True
2021-05-30,paradip,45.4,medium,76.3,5,DEMO_DATA,True
2021-05-31,paradip,41.3,medium,73.0,5,DEMO_DATA,True
2021-06-01,paradip,47.7,medium,78.1,5,DEMO_DATA,True
2021-06-02,paradip,48.7,high,79.0,6,DEMO_DATA,True
2021-06-03,paradip,58.2,high,86.5,7,DEMO_DATA,True
2021-06-04,paradip,42.4,medium,73.9,5,DEMO_DATA,True
2021-06-05,paradip,55.4,high,84.3,6,DEMO_DATA,True
2021-06-06,paradip,45.0,medium,76.0,5,DEMO_DATA,True
2021-06-07,paradip,35.3,medium,68.3,4,DEMO_DATA,True
2021-06-08,paradip,37.4,medium,70.0,4,DEMO_DATA,True
2021-06-09,paradip,35.8,medium,68.7,4,DEMO_DATA,True
2021-06-10,paradip,32.5,medium,66.0,4,DEMO_DATA,True
2021-06-11,paradip,28.1,medium,62.5,3,DEMO_DATA,True
2021-06-12,paradip,27.5,medium,62.0,3,DEMO_DATA,True
2021-06-13,paradip,43.6,medium,74.9,5,DEMO_DATA,True
2021-06-14,paradip,48.0,high,78.4,6,DEMO_DATA,True
2021-06-15,paradip,35.7,medium,68.6,4,DEMO_DATA,True
2021-06-16,paradip,38.7,medium,71.0,4,DEMO_DATA,True
2021-06-17,paradip,35.5,medium,68.4,4,DEMO_DATA,True
2021-06-18,paradip,46.2,medium,77.0,5,DEMO_DATA,True
2021-06-19,paradip,38.0,medium,70.4,4,DEMO_DATA,True
2021-06-20,paradip,39.1,medium,71.3,4,DEMO_DATA,True
2021-06-21,paradip,39.4,medium,71.5,4,DEMO_DATA,True
2021-06-22,paradip,56.1,high,84.9,7,DEMO_DATA,True
2021-06-23,paradip,55.4,high,84.4,6,DEMO_DATA,True
2021-06-24,paradip,58.8,high,87.1,7,DEMO_DATA,True
2021-06-25,paradip,44.2,medium,75.4,5,DEMO_DATA,True
2021-06-26,paradip,72.0,high,95.0,9,DEMO_DATA,True
2021-06-27,paradip,85.6,high,95.0,10,DEMO_DATA,True
2021-06-28,paradip,84.0,high,95.0,10,DEMO_DATA,True
2021-06-29,paradip,90.1,high,95.0,11,DEMO_DATA,True
2021-06-30,paradip,106.5,high,95.0,13,DEMO_DATA,True
2021-07-01,paradip,110.6,high,95.0,13,DEMO_DATA,True
2021-07-02,paradip,75.7,high,95.0,9,DEMO_DATA,True
2021-07-03,paradip,69.7,high,95.0,8,DEMO_DATA,True
2021-07-04,paradip,74.5,high,95.0,9,DEMO_DATA,True
2021-07-05,paradip,85.0,high,95.0,10,DEMO_DATA,True
2021-07-06,paradip,95.3,high,95.0,11,DEMO_DATA,True
2021-07-07,paradip,78.1,high,95.0,9,DEMO_DATA,True
2021-07-08,paradip,112.0,high,95.0,14,DEMO_DATA,True
2021-07-09,paradip,122.4,high,95.0,15,DEMO_DATA,True
2021-07-10,paradip,168.2,high,95.0,21,DEMO_DATA,True
2021-07-11,paradip,134.3,high,95.0,16,DEMO_DATA,True
2021-07-12,paradip,144.0,high,95.0,18,DEMO_DATA,True
2021-07-13,paradip,134.3,high,95.0,16,DEMO_DATA,True
2021-07-14,paradip,104.5,high,95.0,13,DEMO_DATA,True
2021-07-15,paradip,73.8,high,95.0,9,DEMO_DATA,True
2021-07-16,paradip,75.4,high,95.0,9,DEMO_DATA,True
2021-07-17,paradip,65.3,high,92.2,8,DEMO_DATA,True
2021-07-18,paradip,68.2,high,94.5,8,DEMO_DATA,True
2021-07-19,paradip,42.0,medium,73.6,5,DEMO_DATA,True
2021-07-20,paradip,38.7,medium,70.9,4,DEMO_DATA,True
2021-07-21,paradip,24.8,medium,59.8,3,DEMO_DATA,True
2021-07-22,paradip,28.1,medium,62.5,3,DEMO_DATA,True
2021-07-23,paradip,30.0,medium,64.0,3,DEMO_DATA,True
2021-07-24,paradip,24.9,medium,59.9,3,DEMO_DATA,True
2021-07-25,paradip,32.0,medium,65.6,3,DEMO_DATA,True
2021-07-26,paradip,32.8,medium,66.3,4,DEMO_DATA,True
2021-07-27,paradip,33.4,medium,66.7,4,DEMO_DATA,True
2021-07-28,paradip,37.0,medium,69.6,4,DEMO_DATA,True
2021-07-29,paradip,31.6,medium,65.3,3,DEMO_DATA,True
2021-07-30,paradip,29.5,medium,63.6,3,DEMO_DATA,True
2021-07-31,paradip,23.5,low,58.8,2,DEMO_DATA,True
2021-08-01,paradip,18.0,low,54.4,2,DEMO_DATA,True
2021-08-02,paradip,16.7,low,53.4,2,DEMO_DATA,True
2021-08-03,paradip,24.0,low,59.2,2,DEMO_DATA,True
2021-08-04,paradip,19.5,low,55.6,2,DEMO_DATA,True
2021-08-05,paradip,20.3,low,56.2,2,DEMO_DATA,True
2021-08-06,paradip,16.8,low,53.4,2,DEMO_DATA,True
2021-08-07,paradip,25.7,medium,60.5,3,DEMO_DATA,True
2021-08-08,paradip,29.1,medium,63.3,3,DEMO_DATA,True
2021-08-09,paradip,33.0,medium,66.4,4,DEMO_DATA,True
2021-08-10,paradip,41.5,medium,73.2,5,DEMO_DATA,True
2021-08-11,paradip,38.3,medium,70.6,4,DEMO_DATA,True
2021-08-12,paradip,38.1,medium,70.4,4,DEMO_DATA,True
2021-08-13,paradip,37.8,medium,70.2,4,DEMO_DATA,True
2021-08-14,paradip,35.9,medium,68.7,4,DEMO_DATA,True
2021-08-15,paradip,49.6,high,79.7,6,DEMO_DATA,True
2021-08-16,paradip,43.7,medium,75.0,5,DEMO_DATA,True
2021-08-17,paradip,37.3,medium,69.9,4,DEMO_DATA,True
2021-08-18,paradip,36.8,medium,69.5,4,DEMO_DATA,True
2021-08-19,paradip,22.6,low,58.1,2,DEMO_DATA,True
2021-08-20,paradip,23.4,low,58.7,2,DEMO_DATA,True
2021-08-21,paradip,18.4,low,54.7,2,DEMO_DATA,True
2021-08-22,paradip,20.6,low,56.5,2,DEMO_DATA,True
2021-08-23,paradip,22.9,low,58.3,2,DEMO_DATA,True
2021-08-24,paradip,22.3,low,57.8,2,DEMO_DATA,True
2021-08-25,paradip,25.3,medium,60.3,3,DEMO_DATA,True
2021-08-26,paradip,23.0,low,58.4,2,DEMO_DATA,True
2021-08-27,paradip,26.2,medium,61.0,3,DEMO_DATA,True
2021-08-28,paradip,23.0,low,58.4,2,DEMO_DATA,True
2021-08-29,paradip,16.6,low,53.3,2,DEMO_DATA,True
2021-08-30,paradip,17.8,low,54.3,2,DEMO_DATA,True
2021-08-31,paradip,22.2,low,57.7,2,DEMO_DATA,True
2021-09-01,paradip,20.4,low,56.3,2,DEMO_DATA,True
2021-09-02,paradip,16.6,low,53.3,2,DEMO_DATA,True
2021-09-03,paradip,15.5,low,52.4,1,DEMO_DATA,True
2021-09-04,paradip,19.8,low,55.9,2,DEMO_DATA,True
2021-09-05,paradip,19.8,low,55.9,2,DEMO_DATA,True
2021-09-06,paradip,17.4,low,53.9,2,DEMO_DATA,True
2021-09-07,paradip,24.6,medium,59.7,3,DEMO_DATA,True
2021-09-08,paradip,24.0,low,59.2,2,DEMO_DATA,True
2021-09-09,paradip,22.9,low,58.3,2,DEMO_DATA,True
2021-09-10,paradip,24.7,medium,59.7,3,DEMO_DATA,True
2021-09-11,paradip,24.8,medium,59.8,3,DEMO_DATA,True
2021-09-12,paradip,26.9,medium,61.5,3,DEMO_DATA,True
2021-09-13,paradip,34.2,medium,67.4,4,DEMO_DATA,True
2021-09-14,paradip,44.4,medium,75.6,5,DEMO_DATA,True
2021-09-15,paradip,41.8,medium,73.5,5,DEMO_DATA,True
2021-09-16,paradip,56.2,high,85.0,7,DEMO_DATA,True
2021-09-17,paradip,68.9,high,95.0,8,DEMO_DATA,True
2021-09-18,paradip,65.9,high,92.7,8,DEMO_DATA,True
2021-09-19,paradip,61.2,high,89.0,7,DEMO_DATA,True
2021-09-20,paradip,27.9,medium,62.3,3,DEMO_DATA,True
2021-09-21,paradip,35.6,medium,68.5,4,DEMO_DATA,True
2021-09-22,paradip,34.7,medium,67.8,4,DEMO_DATA,True
2021-09-23,paradip,35.2,medium,68.2,4,DEMO_DATA,True
2021-09-24,paradip,49.9,high,79.9,6,DEMO_DATA,True
2021-09-25,paradip,59.9,high,87.9,7,DEMO_DATA,True
2021-09-26,paradip,26.6,medium,61.3,3,DEMO_DATA,True
2021-09-27,paradip,32.2,medium,65.8,4,DEMO_DATA,True
2021-09-28,paradip,38.7,medium,71.0,4,DEMO_DATA,True
2021-09-29,paradip,55.0,high,84.0,6,DEMO_DATA,True
2021-09-30,paradip,74.4,high,95.0,9,DEMO_DATA,True
2021-10-01,paradip,56.5,high,85.2,7,DEMO_DATA,True
2021-10-02,paradip,62.9,high,90.3,7,DEMO_DATA,True
2021-10-03,paradip,46.0,medium,76.8,5,DEMO_DATA,True
2021-10-04,paradip,52.0,high,81.6,6,DEMO_DATA,True
2021-10-05,paradip,59.4,high,87.5,7,DEMO_DATA,True
2021-10-06,paradip,52.2,high,81.8,6,DEMO_DATA,True
2021-10-07,paradip,34.9,medium,67.9,4,DEMO_DATA,True
2021-10-08,paradip,26.3,medium,61.0,3,DEMO_DATA,True
2021-10-09,paradip,24.2,medium,59.4,3,DEMO_DATA,True
2021-10-10,paradip,22.3,low,57.9,2,DEMO_DATA,True
2021-10-11,paradip,21.0,low,56.8,2,DEMO_DATA,True
2021-10-12,paradip,21.8,low,57.4,2,DEMO_DATA,True
2021-10-13,paradip,26.5,medium,61.2,3,DEMO_DATA,True
2021-10-14,paradip,18.4,low,54.7,2,DEMO_DATA,True
2021-10-15,paradip,19.8,low,55.8,2,DEMO_DATA,True
2021-10-16,paradip,21.2,low,56.9,2,DEMO_DATA,True
2021-10-17,paradip,19.5,low,55.6,2,DEMO_DATA,True
2021-10-18,paradip,19.2,low,55.3,2,DEMO_DATA,True
2021-10-19,paradip,14.7,low,51.8,1,DEMO_DATA,True
2021-10-20,paradip,17.7,low,54.1,2,DEMO_DATA,True
2021-10-21,paradip,16.5,low,53.2,2,DEMO_DATA,True
2021-10-22,paradip,18.7,low,55.0,2,DEMO_DATA,True
2021-10-23,paradip,18.4,low,54.7,2,DEMO_DATA,True
2021-10-24,paradip,18.2,low,54.5,2,DEMO_DATA,True
2021-10-25,paradip,21.5,low,57.2,2,DEMO_DATA,True
2021-10-26,paradip,15.0,low,52.0,1,DEMO_DATA,True
2021-10-27,paradip,10.8,low,48.6,1,DEMO_DATA,True
2021-10-28,paradip,11.2,low,49.0,1,DEMO_DATA,True
2021-10-29,paradip,11.9,low,49.5,1,DEMO_DATA,True
2021-10-30,paradip,14.7,low,51.8,1,DEMO_DATA,True
2021-10-31,paradip,20.1,low,56.1,2,DEMO_DATA,True
2021-11-01,paradip,22.5,low,58.0,2,DEMO_DATA,True
2021-11-02,paradip,21.1,low,56.9,2,DEMO_DATA,True
2021-11-03,paradip,21.3,low,57.1,2,DEMO_DATA,True
2021-11-04,paradip,13.6,low,50.9,1,DEMO_DATA,True
2021-11-05,paradip,11.1,low,48.9,1,DEMO_DATA,True
2021-11-06,paradip,13.8,low,51.0,1,DEMO_DATA,True
2021-11-07,paradip,10.8,low,48.6,1,DEMO_DATA,True
2021-11-08,paradip,14.6,low,51.7,1,DEMO_DATA,True
2021-11-09,paradip,10.8,low,48.6,1,DEMO_DATA,True
2021-11-10,paradip,10.8,low,48.6,1,DEMO_DATA,True
2021-11-11,paradip,10.9,low,48.7,1,DEMO_DATA,True
2021-11-12,paradip,10.8,low,48.6,1,DEMO_DATA,True
2021-11-13,paradip,10.8,low,48.6,1,DEMO_DATA,True
2021-11-14,paradip,11.8,low,49.4,1,DEMO_DATA,True
2021-11-15,paradip,13.1,low,50.5,1,DEMO_DATA,True
2021-11-16,paradip,16.4,low,53.1,2,DEMO_DATA,True
2021-11-17,paradip,18.0,low,54.4,2,DEMO_DATA,True
2021-11-18,paradip,19.1,low,55.3,2,DEMO_DATA,True
2021-11-19,paradip,12.9,low,50.3,1,DEMO_DATA,True
2021-11-20,paradip,13.9,low,51.1,1,DEMO_DATA,True
2021-11-21,paradip,18.1,low,54.5,2,DEMO_DATA,True
2021-11-22,paradip,12.5,low,50.0,1,DEMO_DATA,True
2021-11-23,paradip,12.4,low,49.9,1,DEMO_DATA,True
2021-11-24,paradip,17.1,low,53.7,2,DEMO_DATA,True
2021-11-25,paradip,17.3,low,53.8,2,DEMO_DATA,True
2021-11-26,paradip,21.1,low,56.9,2,DEMO_DATA,True
2021-11-27,paradip,22.4,low,57.9,2,DEMO_DATA,True
2021-11-28,paradip,18.2,low,54.6,2,DEMO_DATA,True
2021-11-29,paradip,19.6,low,55.7,2,DEMO_DATA,True
2021-11-30,paradip,15.4,low,52.3,1,DEMO_DATA,True
2021-12-01,paradip,14.3,low,51.4,1,DEMO_DATA,True
2021-12-02,paradip,18.3,low,54.7,2,DEMO_DATA,True
2021-12-03,paradip,20.0,low,56.0,2,DEMO_DATA,True
2021-12-04,paradip,15.4,low,52.3,1,DEMO_DATA,True
2021-12-05,paradip,23.3,low,58.6,2,DEMO_DATA,True
2021-12-06,paradip,22.6,low,58.1,2,DEMO_DATA,True
2021-12-07,paradip,21.5,low,57.2,2,DEMO_DATA,True
2021-12-08,paradip,21.9,low,57.5,2,DEMO_DATA,True
2021-12-09,paradip,21.4,low,57.1,2,DEMO_DATA,True
2021-12-10,paradip,24.6,medium,59.7,3,DEMO_DATA,True
2021-12-11,paradip,24.4,medium,59.5,3,DEMO_DATA,True
2021-12-12,paradip,17.6,low,54.1,2,DEMO_DATA,True
2021-12-13,paradip,15.5,low,52.4,1,DEMO_DATA,True
2021-12-14,paradip,18.7,low,55.0,2,DEMO_DATA,True
2021-12-15,paradip,17.3,low,53.9,2,DEMO_DATA,True
2021-12-16,paradip,21.6,low,57.3,2,DEMO_DATA,True
2021-12-17,paradip,17.0,low,53.6,2,DEMO_DATA,True
2021-12-18,paradip,18.8,low,55.0,2,DEMO_DATA,True
2021-12-19,paradip,18.1,low,54.5,2,DEMO_DATA,True
2021-12-20,paradip,17.8,low,54.2,2,DEMO_DATA,True
2021-12-21,paradip,18.1,low,54.5,2,DEMO_DATA,True
2021-12-22,paradip,22.8,low,58.2,2,DEMO_DATA,True
2021-12-23,paradip,20.5,low,56.4,2,DEMO_DATA,True
2021-12-24,paradip,21.2,low,56.9,2,DEMO_DATA,True
2021-12-25,paradip,17.5,low,54.0,2,DEMO_DATA,True
2021-12-26,paradip,23.1,low,58.5,2,DEMO_DATA,True
2021-12-27,paradip,27.5,medium,62.0,3,DEMO_DATA,True
2021-12-28,paradip,22.6,low,58.1,2,DEMO_DATA,True
2021-12-29,paradip,13.8,low,51.1,1,DEMO_DATA,True
2021-12-30,paradip,11.4,low,49.1,1,DEMO_DATA,True
2021-12-31,paradip,13.4,low,50.7,1,DEMO_DATA,True
2022-01-01,paradip,12.5,low,50.0,1,DEMO_DATA,True
2022-01-02,paradip,12.1,low,49.7,1,DEMO_DATA,True
2022-01-03,paradip,10.8,low,48.6,1,DEMO_DATA,True
2022-01-04,paradip,11.6,low,49.3,1,DEMO_DATA,True
2022-01-05,paradip,19.4,low,55.5,2,DEMO_DATA,True
2022-01-06,paradip,23.6,low,58.9,2,DEMO_DATA,True
2022-01-07,paradip,22.8,low,58.2,2,DEMO_DATA,True
2022-01-08,paradip,26.5,medium,61.2,3,DEMO_DATA,True
2022-01-09,paradip,25.5,medium,60.4,3,DEMO_DATA,True
2022-01-10,paradip,30.7,medium,64.5,3,DEMO_DATA,True
2022-01-11,paradip,31.2,medium,65.0,3,DEMO_DATA,True
2022-01-12,paradip,35.1,medium,68.1,4,DEMO_DATA,True
2022-01-13,paradip,35.9,medium,68.8,4,DEMO_DATA,True
2022-01-14,paradip,38.0,medium,70.4,4,DEMO_DATA,True
2022-01-15,paradip,39.7,medium,71.7,4,DEMO_DATA,True
2022-01-16,paradip,45.6,medium,76.5,5,DEMO_DATA,True
2022-01-17,paradip,33.3,medium,66.7,4,DEMO_DATA,True
2022-01-18,paradip,28.3,medium,62.7,3,DEMO_DATA,True
2022-01-19,paradip,32.7,medium,66.2,4,DEMO_DATA,True
2022-01-20,paradip,33.6,medium,66.9,4,DEMO_DATA,True
2022-01-21,paradip,44.9,medium,75.9,5,DEMO_DATA,True
2022-01-22,paradip,31.6,medium,65.3,3,DEMO_DATA,True
2022-01-23,paradip,32.4,medium,65.9,4,DEMO_DATA,True
2022-01-24,paradip,34.8,medium,67.8,4,DEMO_DATA,True
2022-01-25,paradip,28.8,medium,63.0,3,DEMO_DATA,True
2022-01-26,paradip,28.6,medium,62.9,3,DEMO_DATA,True
2022-01-27,paradip,21.0,low,56.8,2,DEMO_DATA,True
2022-01-28,paradip,24.8,medium,59.8,3,DEMO_DATA,True
2022-01-29,paradip,22.6,low,58.1,2,DEMO_DATA,True
2022-01-30,paradip,23.1,low,58.5,2,DEMO_DATA,True
2022-01-31,paradip,15.6,low,52.5,1,DEMO_DATA,True
2022-02-01,paradip,15.8,low,52.6,1,DEMO_DATA,True
2022-02-02,paradip,16.4,low,53.1,2,DEMO_DATA,True
2022-02-03,paradip,12.2,low,49.7,1,DEMO_DATA,True
2022-02-04,paradip,12.1,low,49.7,1,DEMO_DATA,True
2022-02-05,paradip,10.8,low,48.6,1,DEMO_DATA,True
2022-02-06,paradip,10.8,low,48.6,1,DEMO_DATA,True
2022-02-07,paradip,11.8,low,49.4,1,DEMO_DATA,True
2022-02-08,paradip,13.8,low,51.1,1,DEMO_DATA,True
2022-02-09,paradip,14.0,low,51.2,1,DEMO_DATA,True
2022-02-10,paradip,23.1,low,58.5,2,DEMO_DATA,True
2022-02-11,paradip,31.1,medium,64.9,3,DEMO_DATA,True
2022-02-12,paradip,21.4,low,57.2,2,DEMO_DATA,True
2022-02-13,paradip,16.2,low,53.0,2,DEMO_DATA,True
2022-02-14,paradip,24.0,low,59.2,2,DEMO_DATA,True
2022-02-15,paradip,32.5,medium,66.0,4,DEMO_DATA,True
2022-02-16,paradip,23.9,low,59.1,2,DEMO_DATA,True
2022-02-17,paradip,19.8,low,55.9,2,DEMO_DATA,True
2022-02-18,paradip,23.6,low,58.9,2,DEMO_DATA,True
2022-02-19,paradip,31.1,medium,64.9,3,DEMO_DATA,True
2022-02-20,paradip,30.0,medium,64.0,3,DEMO_DATA,True
2022-02-21,paradip,37.8,medium,70.3,4,DEMO_DATA,True
2022-02-22,paradip,29.7,medium,63.7,3,DEMO_DATA,True
2022-02-23,paradip,34.1,medium,67.3,4,DEMO_DATA,True
2022-02-24,paradip,54.4,high,83.5,6,DEMO_DATA,True
2022-02-25,paradip,62.4,high,89.9,7,DEMO_DATA,True
2022-02-26,paradip,68.0,high,94.4,8,DEMO_DATA,True
2022-02-27,paradip,76.2,high,95.0,9,DEMO_DATA,True
2022-02-28,paradip,75.2,high,95.0,9,DEMO_DATA,True
2022-03-01,paradip,94.0,high,95.0,11,DEMO_DATA,True
2022-03-02,paradip,88.9,high,95.0,11,DEMO_DATA,True
2022-03-03,paradip,99.0,high,95.0,12,DEMO_DATA,True
2022-03-04,paradip,109.7,high,95.0,13,DEMO_DATA,True
2022-03-05,paradip,63.4,high,90.7,7,DEMO_DATA,True
2022-03-06,paradip,83.1,high,95.0,10,DEMO_DATA,True
2022-03-07,paradip,60.4,high,88.3,7,DEMO_DATA,True
2022-03-08,paradip,44.1,medium,75.3,5,DEMO_DATA,True
2022-03-09,paradip,58.6,high,86.9,7,DEMO_DATA,True
2022-03-10,paradip,68.9,high,95.0,8,DEMO_DATA,True
2022-03-11,paradip,38.4,medium,70.7,4,DEMO_DATA,True
2022-03-12,paradip,18.3,low,54.6,2,DEMO_DATA,True
2022-03-13,paradip,16.8,low,53.5,2,DEMO_DATA,True
2022-03-14,paradip,14.5,low,51.6,1,DEMO_DATA,True
2022-03-15,paradip,16.9,low,53.5,2,DEMO_DATA,True
2022-03-16,paradip,22.4,low,57.9,2,DEMO_DATA,True
2022-03-17,paradip,19.3,low,55.5,2,DEMO_DATA,True
